day,start_equity,end_equity,trades,day_pnl,day_pnl_pct
2025-12-29,10000.0,12555.593766169195,13,2555.593766169195,0.2555593766169195
2026-01-02,12806.70564149258,12633.374010044156,38,-173.33163144842365,-0.013534443306547524
2026-01-03,12886.04149024504,13268.615964571574,7,382.574474326535,0.029689061191999933
2026-01-04,13135.929804925858,11869.281988670224,20,-1266.647816255634,-0.09642620165194947
2026-01-05,12106.667628443629,12919.578785565645,48,812.9111571220164,0.0671457400228076
2026-01-06,13177.970361276959,16221.298286157982,13,3043.327924881023,0.23094056531070553
2026-01-12,16059.085303296402,18994.510518367093,14,2935.4252150706907,0.1827890667264931
2026-01-13,19374.400728734436,16648.222826728866,25,-2726.177902005569,-0.14071030842065416
2026-01-14,16481.740598461576,16620.121530656837,22,138.38093219526127,0.008396014448144992
